ActivityID,CustomerID,Type,StartTime,EndTime,Duration,StartCondition,StartLocation,EndCondition,Notes
561,10,Diaper,2025-04-29 01:17:20.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Medium",NULL
560,10,Diaper,2025-04-28 22:00:50.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Small",NULL
559,10,Feed,2025-04-28 21:45:29.000,NULL,NULL,Breast Milk,Bottle,70ml,NULL
558,10,Pump,2025-04-28 22:21:29.000,2025-04-28 22:33:29.000,12,40ml,NULL,60ml,NULL
557,10,Sleep,2025-04-28 18:30:04.000,2025-04-28 21:40:09.000,190,NULL,NULL,NULL,NULL
556,10,Pump,2025-04-28 19:45:59.000,2025-04-28 19:53:59.000,8,40ml,NULL,55ml,NULL
555,10,Feed,2025-04-28 18:05:32.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
554,10,Diaper,2025-04-28 18:23:25.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
553,10,Pump,2025-04-28 16:40:50.000,2025-04-28 16:50:50.000,10,40ml,NULL,50ml,NULL
552,10,Diaper,2025-04-28 15:22:16.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Big",NULL
551,10,Sleep,2025-04-28 11:35:32.000,2025-04-28 15:05:43.000,210,NULL,NULL,NULL,NULL
550,10,Feed,2025-04-28 15:06:05.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
549,10,Pump,2025-04-28 13:27:42.000,2025-04-28 13:37:42.000,10,35ml,NULL,60ml,NULL
547,10,Sleep,2025-04-28 08:30:11.000,2025-04-28 10:30:11.000,120,NULL,NULL,NULL,NULL
546,10,Diaper,2025-04-28 10:55:44.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
545,10,Feed,2025-04-28 11:00:34.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
544,10,Diaper,2025-04-28 08:44:25.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
543,10,Feed,2025-04-28 07:48:27.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
542,10,Sleep,2025-04-28 05:00:47.000,2025-04-28 07:45:12.000,164,NULL,NULL,NULL,NULL
540,10,Pump,2025-04-28 07:35:54.000,2025-04-28 07:47:54.000,12,48ml,NULL,70ml,NULL
539,10,Sleep,2025-04-28 02:06:01.000,2025-04-28 04:25:07.000,139,NULL,NULL,NULL,NULL
538,10,Feed,2025-04-28 04:45:44.000,NULL,NULL,Breast Milk,Bottle,95ml,NULL
537,10,Diaper,2025-04-28 04:36:50.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Small",NULL
536,10,Pump,2025-04-28 03:35:17.000,2025-04-28 03:45:17.000,10,38ml,NULL,57ml,NULL
534,10,Diaper,2025-04-28 01:56:21.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
533,10,Sleep,2025-04-27 22:00:16.000,2025-04-28 01:25:16.000,205,NULL,NULL,NULL,NULL
532,10,Feed,2025-04-28 01:30:51.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
531,10,Diaper,2025-04-27 22:25:38.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Medium",NULL
530,10,Pump,2025-04-27 22:20:27.000,2025-04-27 22:30:27.000,10,45ml,NULL,55ml,NULL
529,10,Feed,2025-04-27 21:20:41.000,NULL,NULL,Breast Milk,Bottle,80ml,NULL
528,10,Diaper,2025-04-27 20:51:03.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
527,10,Sleep,2025-04-27 16:10:10.000,2025-04-27 20:50:57.000,280,NULL,NULL,NULL,NULL
526,10,Feed,2025-04-27 18:20:14.000,NULL,NULL,Breast Milk,Bottle,90,NULL
525,10,Pump,2025-04-27 17:20:40.000,2025-04-27 17:33:40.000,13,40ml,NULL,50ml,NULL
524,10,Diaper,2025-04-27 16:00:10.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
523,10,Feed,2025-04-27 14:45:52.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
522,10,Pump,2025-04-27 14:40:31.000,2025-04-27 14:52:31.000,12,40ml,NULL,50ml,NULL
521,10,Sleep,2025-04-27 12:00:12.000,2025-04-27 14:40:17.000,160,NULL,NULL,NULL,NULL
520,10,Diaper,2025-04-27 14:30:01.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Small",NULL
519,10,Diaper,2025-04-27 11:52:16.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
518,10,Feed,2025-04-27 11:20:55.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
517,10,Sleep,2025-04-27 09:30:29.000,2025-04-27 11:20:55.000,110,NULL,NULL,NULL,NULL
516,10,Pump,2025-04-27 11:05:31.000,2025-04-27 11:15:31.000,10,40ml,NULL,50ml,NULL
515,10,Sleep,2025-04-27 01:00:00.000,2025-04-27 04:15:00.000,195,NULL,NULL,NULL,NULL
514,10,Diaper,2025-04-27 04:20:21.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
513,10,Pump,2025-04-27 04:07:50.000,2025-04-27 04:20:50.000,13,40ml,NULL,60ml,NULL
512,10,Pump,2025-04-27 07:20:01.000,2025-04-27 07:30:01.000,10,40ml,NULL,50ml,NULL
511,10,Feed,2025-04-27 04:22:47.000,NULL,NULL,Breast Milk,Bottle,98ml,NULL
510,10,Feed,2025-04-27 07:40:26.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
509,10,Diaper,2025-04-27 08:22:00.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Medium",NULL
508,10,Diaper,2025-04-27 07:33:13.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
507,10,Sleep,2025-04-27 04:50:54.000,2025-04-27 07:30:54.000,160,NULL,NULL,NULL,NULL
506,10,Feed,2025-04-27 00:37:48.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
505,10,Diaper,2025-04-27 00:32:29.000,NULL,NULL,NULL,NULL,pee:medium,NULL
504,10,Sleep,2025-04-26 21:14:58.000,2025-04-27 00:31:35.000,196,NULL,NULL,NULL,NULL
503,10,Pump,2025-04-27 00:08:15.000,2025-04-27 00:23:15.000,15,40ml,NULL,55ml,NULL
502,10,Diaper,2025-04-26 21:10:05.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
501,10,Pump,2025-04-26 20:10:01.000,2025-04-26 20:23:01.000,13,35ml,NULL,55ml,NULL
500,10,Sleep,2025-04-26 17:30:08.000,2025-04-26 20:30:49.000,180,NULL,NULL,NULL,NULL
499,10,Feed,2025-04-26 20:30:34.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
498,10,Feed,2025-04-26 16:58:17.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
497,10,Diaper,2025-04-26 16:54:39.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
496,10,Pump,2025-04-26 17:30:04.000,2025-04-26 17:43:04.000,13,40ml,NULL,50ml,NULL
495,10,Sleep,2025-04-26 14:30:24.000,2025-04-26 16:53:46.000,143,NULL,NULL,NULL,NULL
494,10,Diaper,2025-04-26 15:25:47.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
493,10,Feed,2025-04-26 13:57:38.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
492,10,Pump,2025-04-26 13:00:16.000,2025-04-26 13:13:16.000,13,30ml,NULL,60ml,NULL
491,10,Diaper,2025-04-26 13:54:09.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Small",NULL
490,10,Sleep,2025-04-26 10:19:10.000,2025-04-26 13:53:37.000,214,NULL,NULL,NULL,NULL
489,10,Diaper,2025-04-26 07:31:26.000,NULL,NULL,NULL,NULL,"Both, pee:Big poo:Small",NULL
488,10,Feed,2025-04-26 10:00:16.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
487,10,Sleep,2025-04-26 08:10:01.000,2025-04-26 10:00:56.000,110,NULL,NULL,NULL,NULL
486,10,Pump,2025-04-26 09:18:49.000,2025-04-26 09:28:49.000,10,35ml,NULL,55ml,NULL
485,10,Feed,2025-04-26 06:52:35.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
484,10,Sleep,2025-04-26 03:49:44.000,2025-04-26 06:50:20.000,180,NULL,NULL,NULL,NULL
483,10,Pump,2025-04-26 06:20:29.000,2025-04-26 06:31:29.000,11,33ml,NULL,62ml,NULL
482,10,Feed,2025-04-26 03:17:40.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
481,10,Pump,2025-04-26 03:15:09.000,2025-04-26 03:25:09.000,10,30ml,NULL,70ml,NULL
480,10,Diaper,2025-04-26 03:12:55.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
479,10,Sleep,2025-04-25 23:20:45.000,2025-04-26 03:09:52.000,229,NULL,NULL,NULL,NULL
478,10,Feed,2025-04-25 22:50:33.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
477,10,Pump,2025-04-25 22:50:58.000,2025-04-25 23:00:58.000,10,45ml,NULL,47ml,NULL
476,10,Sleep,2025-04-25 21:40:28.000,2025-04-25 22:45:29.000,65,NULL,NULL,NULL,NULL
475,10,Diaper,2025-04-25 20:11:25.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Small",NULL
474,10,Sleep,2025-04-25 19:26:35.000,2025-04-25 20:09:40.000,43,NULL,NULL,NULL,NULL
473,10,Sleep,2025-04-25 19:26:35.000,2025-04-25 20:09:40.000,43,NULL,NULL,NULL,NULL
472,10,Pump,2025-04-25 19:05:35.000,2025-04-25 19:19:35.000,14,46ml,NULL,52ml,NULL
471,10,Feed,2025-04-25 18:45:46.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
470,10,Sleep,2025-04-25 17:40:27.000,2025-04-25 18:45:25.000,64,NULL,NULL,NULL,NULL
469,10,Diaper,2025-04-25 17:11:48.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Small",NULL
468,10,Diaper,2025-04-25 16:35:00.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
467,10,Pump,2025-04-25 16:10:36.000,2025-04-25 16:20:36.000,10,35ml,NULL,55ml,NULL
466,10,Diaper,2025-04-25 15:48:04.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Big",NULL
465,10,Feed,2025-04-25 15:52:07.000,NULL,NULL,Breast Milk,Bottle,95ml,NULL
464,10,Sleep,2025-04-25 12:21:11.000,2025-04-25 15:46:08.000,204,NULL,NULL,NULL,NULL
463,10,Pump,2025-04-25 12:15:18.000,2025-04-25 12:25:18.000,10,50ml,NULL,50ml,NULL
462,10,Feed,2025-04-25 11:43:25.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
461,10,Sleep,2025-04-25 10:00:00.000,2025-04-25 11:43:03.000,103,NULL,NULL,NULL,NULL
460,10,Pump,2025-04-25 09:00:27.000,2025-04-25 09:13:27.000,13,37ml,NULL,60ml,NULL
459,10,Feed,2025-04-25 08:41:26.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
458,10,Diaper,2025-04-25 08:38:54.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
457,10,Sleep,2025-04-25 05:20:00.000,2025-04-25 08:36:13.000,196,NULL,NULL,NULL,NULL
456,10,Pump,2025-04-24 21:28:22.000,2025-04-24 21:35:22.000,7,40ml,NULL,50ml,NULL
453,10,Pump,2025-04-25 06:05:50.000,2025-04-25 06:15:50.000,10,40ml,NULL,60ml,NULL
452,10,Diaper,2025-04-25 04:55:21.000,NULL,NULL,NULL,NULL,poo:small,NULL
451,10,Feed,2025-04-25 05:00:42.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
450,10,Sleep,2025-04-25 01:35:35.000,2025-04-25 04:50:35.000,195,NULL,NULL,NULL,NULL
449,10,Pump,2025-04-25 01:10:17.000,2025-04-25 01:22:17.000,12,45ml,NULL,45ml,NULL
448,10,Diaper,2025-04-25 01:05:24.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
447,10,Feed,2025-04-25 01:05:25.000,NULL,NULL,Breast Milk,Bottle,85ml,NULL
446,10,Feed,2025-04-24 21:30:14.000,NULL,NULL,Breast Milk,Bottle,85ml,NULL
445,10,Sleep,2025-04-24 21:50:24.000,2025-04-25 01:00:48.000,190,NULL,NULL,NULL,NULL
444,10,Sleep,2025-04-24 18:30:38.000,2025-04-24 21:30:39.000,180,NULL,NULL,NULL,NULL
443,10,Pump,2025-04-24 16:20:15.000,2025-04-24 16:27:15.000,7,25ml,NULL,35ml,NULL
442,10,Pump,2025-04-24 19:35:47.000,2025-04-24 19:41:47.000,6,35ml,NULL,50ml,NULL
441,10,Sleep,2025-04-24 16:30:17.000,2025-04-24 17:30:17.000,60,NULL,NULL,NULL,NULL
440,10,Diaper,2025-04-24 18:15:07.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Small",NULL
439,10,Feed,2025-04-24 18:30:55.000,NULL,NULL,Breast Milk,Bottle,50ml,NULL
438,10,Sleep,2025-04-24 13:30:59.000,2025-04-24 15:50:59.000,140,NULL,NULL,NULL,NULL
437,10,Diaper,2025-04-24 15:50:14.000,NULL,NULL,NULL,NULL,"Both, pee:Big poo:Small",NULL
436,10,Feed,2025-04-24 16:05:10.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
435,10,Diaper,2025-04-24 17:00:39.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
434,10,Feed,2025-04-24 13:20:45.000,NULL,NULL,Breast Milk,Bottle,85ml,NULL
432,10,Diaper,2025-04-24 13:05:53.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
431,10,Sleep,2025-04-24 10:20:00.000,2025-04-24 13:00:02.000,160,NULL,NULL,NULL,NULL
430,10,Pump,2025-04-24 12:38:55.000,2025-04-24 12:48:55.000,10,45ml,NULL,70ml,NULL
428,10,Sleep,2025-04-24 09:25:54.000,2025-04-24 10:00:57.000,35,NULL,NULL,NULL,NULL
427,10,Feed,2025-04-24 10:00:16.000,NULL,NULL,Breast Milk,Bottle,85ml,NULL
426,10,Diaper,2025-04-24 08:45:00.000,NULL,NULL,NULL,NULL,poo:small,NULL
425,10,Pump,2025-04-24 09:30:21.000,2025-04-24 09:40:21.000,10,50ml,NULL,65ml,NULL
424,10,Sleep,2025-04-24 07:52:38.000,2025-04-24 08:45:29.000,52,NULL,NULL,NULL,NULL
423,10,Sleep,2025-04-24 05:58:37.000,2025-04-24 07:15:48.000,77,NULL,NULL,NULL,NULL
422,10,Feed,2025-04-24 07:15:13.000,NULL,NULL,Breast Milk,Bottle,70,NULL
421,10,Diaper,2025-04-24 07:15:59.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Small",NULL
420,10,Pump,2025-04-24 05:30:25.000,2025-04-24 05:40:25.000,10,45ml,NULL,60ml,NULL
419,10,Diaper,2025-04-24 05:35:32.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
418,10,Feed,2025-04-24 05:23:24.000,NULL,NULL,Breast Milk,Bottle,85ml,NULL
417,10,Sleep,2025-04-24 01:30:50.000,2025-04-24 05:20:50.000,230,NULL,NULL,NULL,NULL
416,10,Diaper,2025-04-24 01:30:45.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
415,10,Pump,2025-04-24 01:08:10.000,2025-04-24 01:18:10.000,10,45ml,NULL,70ml,NULL
414,10,Feed,2025-04-24 01:08:48.000,NULL,NULL,Breast Milk,Bottle,80ml,NULL
413,10,Sleep,2025-04-23 22:11:30.000,2025-04-24 01:08:29.000,176,NULL,NULL,NULL,NULL
412,10,Feed,2025-04-23 21:22:29.000,NULL,NULL,Breast Milk,Bottle,85,NULL
411,10,Pump,2025-04-23 21:15:39.000,2025-04-23 21:25:39.000,10,45ml,NULL,60ml,NULL
410,10,Sleep,2025-04-23 18:15:25.000,2025-04-23 21:05:54.000,170,NULL,NULL,NULL,NULL
409,10,Diaper,2025-04-23 21:10:17.000,NULL,NULL,NULL,NULL,"Both, pee:medium poo:Big",NULL
408,10,Pump,2025-04-23 18:00:18.000,2025-04-23 18:10:18.000,10,42ml,NULL,50ml,NULL
407,10,Feed,2025-04-23 17:53:02.000,NULL,NULL,Breast Milk,Bottle,85ml,NULL
406,10,Diaper,2025-04-23 17:45:45.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
405,10,Sleep,2025-04-23 15:45:20.000,2025-04-23 17:45:20.000,120,NULL,NULL,NULL,NULL
404,10,Feed,2025-04-23 15:17:20.000,NULL,NULL,Breast Milk,Bottle,80ml,NULL
403,10,Sleep,2025-04-23 12:13:36.000,2025-04-23 15:15:36.000,182,NULL,NULL,NULL,NULL
402,10,Pump,2025-04-23 15:00:01.000,2025-04-23 15:10:01.000,10,42ml,NULL,60ml,NULL
399,10,Diaper,2025-04-23 12:05:51.000,NULL,NULL,NULL,NULL,poo:Medium,NULL
398,10,Sleep,2025-04-23 09:36:47.000,2025-04-23 11:26:03.000,109,NULL,NULL,NULL,NULL
396,10,Diaper,2025-04-23 11:50:55.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Small",NULL
395,10,Feed,2025-04-23 11:30:25.000,NULL,NULL,Breast Milk,Bottle,80ml,NULL
394,10,Pump,2025-04-23 11:55:50.000,2025-04-23 12:05:50.000,10,48ml,NULL,70ml,NULL
393,10,Pump,2025-04-23 08:45:31.000,2025-04-23 08:56:31.000,11,45ml,NULL,65ml,NULL
392,10,Diaper,2025-04-23 08:51:58.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Medium",NULL
391,10,Sleep,2025-04-23 06:30:47.000,2025-04-23 08:20:40.000,109,NULL,NULL,NULL,NULL
390,10,Feed,2025-04-23 08:20:31.000,NULL,NULL,Breast Milk,Bottle,80ml,NULL
389,10,Diaper,2025-04-23 06:30:27.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
388,10,Diaper,2025-04-23 00:30:19.000,NULL,NULL,NULL,NULL,pee:Small,NULL
387,10,Sleep,2025-04-23 01:20:37.000,2025-04-23 05:20:27.000,239,NULL,NULL,NULL,NULL
386,10,Feed,2025-04-23 00:34:43.000,NULL,NULL,Breast Milk,Bottle,87ml,NULL
385,10,Pump,2025-04-23 04:45:56.000,2025-04-23 04:55:56.000,10,42ml,NULL,52ml,NULL
384,10,Pump,2025-04-23 00:30:35.000,2025-04-23 00:40:35.000,10,45ml,NULL,60ml,NULL
383,10,Sleep,2025-04-21 22:00:37.000,2025-04-22 01:45:25.000,224,NULL,NULL,NULL,NULL
382,10,Sleep,2025-04-22 21:10:37.000,2025-04-23 00:30:03.000,199,NULL,NULL,NULL,NULL
381,10,Feed,2025-04-23 05:45:21.000,NULL,NULL,Breast Milk,Bottle,65ml,NULL
380,10,Feed,2025-04-22 20:53:57.000,NULL,NULL,Breast Milk,Bottle,60ml,NULL
379,10,Diaper,2025-04-22 20:46:41.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Small",NULL
378,10,Diaper,2025-04-22 20:00:09.000,NULL,NULL,NULL,NULL,poo:Medium,NULL
377,10,Pump,2025-04-22 20:35:37.000,2025-04-22 20:45:37.000,10,45ml,NULL,60ml,NULL
376,10,Sleep,2025-04-22 19:40:47.000,2025-04-22 20:45:13.000,64,NULL,NULL,NULL,NULL
375,10,Sleep,2025-04-22 18:00:47.000,2025-04-22 19:10:51.000,70,NULL,NULL,NULL,NULL
374,10,Pump,2025-04-22 17:10:25.000,2025-04-22 17:20:25.000,10,45ml,NULL,70ml,NULL
373,10,Feed,2025-04-22 19:15:16.000,NULL,NULL,Breast Milk,Bottle,60ml,NULL
372,10,Feed,2025-04-22 17:05:01.000,NULL,NULL,Breast Milk,Bottle,80ml,NULL
371,10,Sleep,2025-04-22 14:35:47.000,2025-04-22 17:00:55.000,145,NULL,NULL,NULL,NULL
370,10,Diaper,2025-04-22 14:15:36.000,NULL,NULL,NULL,NULL,"Both, pee:Big poo:Big",NULL
369,10,Feed,2025-04-22 13:55:47.000,NULL,NULL,Breast Milk,Bottle,76ml,NULL
368,10,Pump,2025-04-22 13:40:03.000,2025-04-22 13:50:03.000,10,50ml,NULL,60ml,NULL
367,10,Sleep,2025-04-22 10:00:47.000,2025-04-22 13:50:14.000,229,NULL,NULL,NULL,NULL
361,10,Sleep,2025-04-22 08:10:22.000,2025-04-22 09:30:35.000,80,NULL,NULL,NULL,NULL
360,10,Sleep,2025-04-22 02:18:22.000,2025-04-22 06:12:06.000,233,NULL,NULL,NULL,NULL
355,10,Feed,2025-04-22 09:30:51.000,NULL,NULL,Breast Milk,Bottle,80ml,NULL
354,10,Diaper,2025-04-22 07:06:36.000,NULL,NULL,NULL,NULL,poo:Medium,NULL
353,10,Diaper,2025-04-22 06:43:14.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Small",NULL
352,10,Pump,2025-04-22 09:00:02.000,2025-04-22 09:10:02.000,10,40ml,NULL,50ml,NULL
351,10,Pump,2025-04-22 05:43:45.000,2025-04-22 05:54:45.000,11,38ml,NULL,67ml,NULL
350,10,Feed,2025-04-22 06:18:50.000,NULL,NULL,Breast Milk,Bottle,80ml,NULL
349,10,Feed,2025-04-22 01:46:40.000,NULL,NULL,Breast Milk,Bottle,80ml,NULL
348,10,Diaper,2025-04-22 02:00:13.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Medium",NULL
347,10,Pump,2025-04-22 01:46:44.000,2025-04-22 01:57:44.000,11,40ml,NULL,65ml,NULL
346,10,Pump,2025-04-21 21:30:28.000,2025-04-21 21:40:28.000,10,45ml,NULL,60ml,NULL
345,10,Diaper,2025-04-21 21:35:58.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Small",NULL
344,10,Sleep,2025-04-21 17:30:56.000,2025-04-21 21:00:56.000,210,NULL,NULL,NULL,NULL
343,10,Feed,2025-04-21 21:10:27.000,NULL,NULL,Breast Milk,Bottle,80,NULL
336,10,Pump,2025-04-21 19:20:14.000,2025-04-21 19:30:14.000,10,43ml,NULL,60ml,NULL
321,10,Feed,2025-04-21 17:13:25.000,NULL,NULL,Breast Milk,Bottle,65ml,NULL
320,10,Sleep,2025-04-21 13:50:02.000,2025-04-21 17:10:02.000,200,NULL,NULL,NULL,NULL
319,10,Diaper,2025-04-21 15:15:08.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Medium",NULL
318,10,Pump,2025-04-21 14:38:56.000,2025-04-21 14:48:56.000,10,50ml,NULL,70ml,NULL
316,10,Feed,2025-04-21 12:50:18.000,NULL,NULL,Breast Milk,Bottle,75ml,NULL
315,10,Diaper,2025-04-21 12:48:28.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
314,10,Sleep,2025-04-21 09:30:46.000,2025-04-21 12:43:46.000,193,NULL,NULL,NULL,NULL
313,10,Pump,2025-04-21 09:30:19.000,2025-04-21 09:40:19.000,10,60ml,NULL,60ml,NULL
312,10,Sleep,2025-04-21 02:20:08.000,2025-04-21 05:40:08.000,200,NULL,NULL,NULL,NULL
311,10,Sleep,2025-04-21 06:49:03.000,2025-04-21 09:01:03.000,132,NULL,NULL,NULL,NULL
310,10,Feed,2025-04-21 09:10:21.000,NULL,NULL,Breast Milk,Bottle,80ml,NULL
309,10,Diaper,2025-04-21 06:45:56.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Small",NULL
308,10,Feed,2025-04-21 05:40:57.000,NULL,NULL,Breast Milk,Bottle,75ml,NULL
307,10,Pump,2025-04-21 05:38:32.000,2025-04-21 05:48:32.000,10,50ml,NULL,70ml,NULL
306,10,Sleep,2025-04-20 22:30:42.000,2025-04-21 01:50:42.000,200,NULL,NULL,NULL,NULL
305,10,Feed,2025-04-21 01:50:08.000,NULL,NULL,Breast Milk,Bottle,80ml,NULL
304,10,Pump,2025-04-21 01:40:11.000,2025-04-21 01:50:11.000,10,45ml,NULL,80ml,NULL
302,10,Diaper,2025-04-20 22:14:02.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Small",NULL
299,10,Feed,2025-04-20 22:00:34.000,NULL,NULL,Breast Milk,Bottle,80ml,NULL
298,10,Pump,2025-04-20 21:33:37.000,2025-04-20 21:43:37.000,10,40ml,NULL,60ml,NULL
297,10,Sleep,2025-04-20 18:09:45.000,2025-04-20 21:45:45.000,216,NULL,NULL,NULL,NULL
296,10,Pump,2025-04-20 18:20:50.000,2025-04-20 18:30:50.000,10,40ml,NULL,80ml,NULL
295,10,Diaper,2025-04-20 18:30:17.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Small",NULL
294,10,Diaper,2025-04-20 17:00:02.000,NULL,NULL,NULL,NULL,poo:Medium,NULL
293,10,Diaper,2025-04-20 16:20:37.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Small",NULL
292,10,Feed,2025-04-20 18:40:15.000,NULL,NULL,Breast Milk,Bottle,60ml,NULL
291,10,Feed,2025-04-20 16:25:01.000,NULL,NULL,Breast Milk,Bottle,60ml,NULL
290,10,Sleep,2025-04-20 12:40:12.000,2025-04-20 16:20:12.000,220,NULL,NULL,NULL,NULL
289,10,Sleep,2025-04-20 11:30:43.000,2025-04-20 12:20:43.000,50,NULL,NULL,NULL,NULL
288,10,Sleep,2025-04-20 10:35:09.000,2025-04-20 11:20:09.000,45,NULL,NULL,NULL,NULL
287,10,Growth,2025-04-09 09:11:00.000,NULL,NULL,3.3kg,50cm,NULL,NULL
286,10,Sleep,2025-04-09 14:00:00.000,2025-04-09 18:15:00.000,255,Happy,On own in bed,Woke up child,NULL
285,10,Feed,2025-04-09 14:00:00.000,NULL,NULL,Breast Milk,Bottle,1ml,0.7ml breast milk by syringe
284,10,Diaper,2025-04-09 18:17:00.000,NULL,NULL,NULL,NULL,Pee:small,NULL
283,10,Feed,2025-04-09 18:20:00.000,NULL,NULL,Breast Milk,Bottle,1ml,"1.5ml breast milk by syringe "
282,10,Sleep,2025-04-09 18:40:00.000,2025-04-09 21:20:00.000,160,Happy,On own in bed,Upset,NULL
281,10,Diaper,2025-04-09 21:20:00.000,NULL,NULL,Runny,NULL,Poo:small,NULL
280,10,Feed,2025-04-09 21:50:00.000,NULL,NULL,Breast Milk,Bottle,1ml,1.3ml
279,10,Sleep,2025-04-09 22:00:00.000,2025-04-10 01:45:00.000,225,"Happy, under_10_minutes",On own in bed,Woke up child,NULL
278,10,Diaper,2025-04-10 01:45:00.000,NULL,NULL,Loose,NULL,Poo:small,NULL
277,10,Feed,2025-04-10 02:10:00.000,NULL,NULL,Breast Milk,Bottle,1ml,0.3ml\n
276,10,Feed,2025-04-10 03:50:00.000,2025-04-10 04:05:00.000,15,00:10R,Breast,00:05L,NULL
275,10,Sleep,2025-04-10 04:06:00.000,2025-04-10 04:47:00.000,41,NULL,NULL,NULL,NULL
274,10,Diaper,2025-04-10 04:47:00.000,NULL,NULL,Runny,NULL,"Both, pee:small poo:medium",NULL
273,10,Sleep,2025-04-10 04:48:00.000,2025-04-10 05:08:00.000,20,NULL,NULL,NULL,NULL
272,10,Feed,2025-04-10 05:10:00.000,2025-04-10 05:20:00.000,10,00:10R,Breast,NULL,NULL
271,10,Feed,2025-04-10 06:35:00.000,NULL,NULL,Formula,Bottle,25ml,NULL
270,10,Sleep,2025-04-10 06:45:00.000,2025-04-10 10:20:00.000,215,Under_10_minutes,On own in bed,Woke up child,NULL
269,10,Diaper,2025-04-10 10:00:00.000,NULL,NULL,NULL,NULL,Poo:medium,NULL
268,10,Feed,2025-04-10 10:25:00.000,NULL,NULL,Formula,Bottle,1ml,0.5
